1,43,4
1,41,7
1,43,10
1,41,13
1,43,16
1,41,19
1,43,22
1,41,25
1,43,28
1,41,31
1,43,34
1,41,37
1,43,40
1,41,43
1,43,45
1,8,8
1,16,8
1,25,8
1,33,8
1,54,8
1,8,26
1,25,26
1,33,26
1,54,26
1,33,43
1,25,43
1,54,56
1,33,56
1,25,56
1,8,56
1,16,56
1,46,8
1,46,26
1,46,43
1,46,56
1,54,43
